INN,sqm_sum,sqm_mean,sqm_median,City,Turnover_sum_last_12,Turnover_max_last_12,Turnover_median_last_12,Turnover_deriv,Latest_date,First_date,start_date,Price,ACTIVITY_AND_ATTRITION,Active_months,Seasonality,upper_bound,legal_type,sum_debits,n_debits,unique_addresses_last_12,SQM_SINGLE_MATS_IN_ACTIVE_SPECIFICATIONS,total_spacetime_area,Frequency_of_changes_sum,weighted_changes,total_recalculations,sum_recalculations,ДАТА КОНТРАКТА,Dur_months,weather_sum_0,weather_avg_0,weather_winter_sum_0,weather_winter_avg_0,weather_sum_1,weather_avg_1,weather_winter_sum_1,weather_winter_avg_1
274110679.0,3078.8799999999997,256.5733333333333,297.57,Москва,354822.22500000003,47962.2,33640.60833333335,34174.399999999994,2025-05-01,2020-01-01,2023-07-01,115.24392798680041,0,12,0,2024-06-01,АО,2.0,8.0,1,2545700.0,30548400.0,408.0,0.005541976902808721,0.0,0.0,2020-01-01,52.989487516425754,85.5,7.125,-16.7,-3.34,863.0,71.91666666666667,264.0,52.8
608011790.0,146.625,12.21875,12.75,Москва,35785.65,3031.025,3031.025,195.55000000000018,2025-05-01,2020-01-01,2023-08-01,244.06240409207163,0,12,0,2024-07-01,ООО,-10792.0,11.0,2,459000.0,1530000.0,84.0,7.864395475270654e-05,0.0,0.0,2019-11-15,55.51905387647832,89.1,7.425,-16.7,-3.34,776.0,64.66666666666667,264.0,52.8
725017259.0,244.8,20.400000000000002,19.4,Москва,50302.29998372392,4191.85833333333,4191.85833333333,1.6276039787044283e-05,2025-05-01,2020-01-01,2023-11-01,205.48325156749965,0,12,0,2024-10-01,ООО,415.0,10.0,2,582000.0,2328000.0,96.0,0.0001407790285769326,0.0,0.0,2016-01-22,104.3035479632063,92.5,7.708333333333333,-16.7,-3.34,721.0,60.083333333333336,264.0,52.8
770118130.0,4.6,4.6,4.6,Москва,1011.66666666667,1011.66666666667,1011.66666666667,0.0,2024-12-01,2024-12-01,2024-01-01,219.9275362318848,0,1,0,2024-12-01,ООО,0.0,0.0,1,46000.0,184000.0,4.0,1.1126864801613228e-05,0.0,0.0,2024-12-18,-0.5584756898817346,95.80000000000001,7.983333333333334,-13.4,-2.68,687.0,57.25,230.0,46.0
1215059221.0,20.7,10.35,10.35,Москва,6832.5,3795.83333333333,3416.25,759.1666666666597,2025-05-01,2025-02-01,2024-04-01,330.07246376811594,0,2,0,2025-03-01,Other,0.0,2.0,1,46000.0,184000.0,8.0,1.1126864801613228e-05,0.0,0.0,2025-01-27,1.0840998685939554,108.30000000000001,9.025,-0.9000000000000001,-0.18000000000000002,653.0,54.416666666666664,196.0,39.2
1327029232.0,175.95000000000002,25.13571428571429,30.6,Москва,47144.26681857639,9256.03611111112,7120.02766927083,7625.51111111112,2025-04-01,2020-01-01,2024-05-01,267.9412720578368,0,7,1,2025-04-01,ООО,-1239.0,7.0,1,153000.0,1836000.0,72.0,0.0003330802789526395,0.0,0.0,2018-11-20,76.34691195795006,106.20000000000002,8.850000000000001,-0.9000000000000001,-0.18000000000000002,651.0,54.25,196.0,39.2
1513081504.0,26.519999999999996,2.2099999999999995,2.04,Москва,14536.00807698571,1853.95,1074.7499593099,779.2000406901,2025-05-01,2024-01-01,2024-02-01,548.1149350296272,0,12,0,2025-01-01,ООО,-2772.0,11.0,1,122400.0,244800.0,24.0,7.401783976725321e-06,0.0,0.0,2023-12-01,13.042049934296976,106.0,8.833333333333334,-0.30000000000000004,-0.06000000000000001,681.0,56.75,160.0,32.0
1659144415.0,453.075,151.025,172.6,Москва,82080.2500000001,31268.6666666667,31268.6666666667,11725.75,2024-12-01,2024-10-01,2024-01-01,181.16261104673643,0,3,0,2024-12-01,ООО,-98495.0,3.0,1,431500.0,3452000.0,48.0,0.00041749931842574855,0.0,0.0,2024-10-14,1.5768725361366622,95.80000000000001,7.983333333333334,-13.4,-2.68,687.0,57.25,230.0,46.0
2011005220.0,117.3,9.775,9.2,Москва,36143.76678059896,3844.35416666667,2939.416666666665,1537.7416178385502,2025-05-01,2023-04-01,2024-05-01,308.1310040971779,0,12,0,2025-04-01,ООО,-10647.0,12.0,1,276000.0,1104000.0,48.0,6.676118880967936e-05,1.0,-1657455.0,2023-04-03,23.94875164257556,106.20000000000002,8.850000000000001,-0.9000000000000001,-0.18000000000000002,651.0,54.25,196.0,39.2
2315227383.0,202.5,16.875,18.0,Москва,36830.0,3190.0,3190.0,290.0,2025-05-01,2023-08-01,2023-08-01,181.87654320987653,0,12,0,2024-07-01,ООО,-6264.0,11.0,1,540000.0,2160000.0,48.0,0.0001306197172363292,0.0,0.0,2023-08-01,11.005256241787121,89.1,7.425,-16.7,-3.34,776.0,64.66666666666667,264.0,52.8
