INN,sqm_sum,sqm_mean,sqm_median,City,Turnover_sum_last_12,Turnover_max_last_12,Turnover_median_last_12,Turnover_deriv,Latest_date,First_date,start_date,Price,ACTIVITY_AND_ATTRITION,Active_months,Seasonality,upper_bound,legal_type,sum_debits,n_debits,unique_addresses_last_12,SQM_SINGLE_MATS_IN_ACTIVE_SPECIFICATIONS,total_spacetime_area,Frequency_of_changes_sum,weighted_changes,total_recalculations,sum_recalculations,ДАТА КОНТРАКТА,Dur_months,weather_sum_0,weather_avg_0,weather_winter_sum_0,weather_winter_avg_0,weather_sum_1,weather_avg_1,weather_winter_sum_1,weather_winter_avg_1
3329021539.0,91.08,11.385,11.04,Москва,13113.066650390621,1968.8,1564.00002034505,613.3333333333298,2022-12-01,2020-01-01,2021-09-01,143.97306379436344,0,8,1,2022-08-01,Other,0.0,0.0,1,138000.0,552000.0,20.0,4.9102160782821334e-05,2.0,-0.0,2022-01-01,6.964520367936925,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
3329025565.0,526.875,35.125,43.65,Москва,85040.79993489583,6151.6,6151.6,4101.06666666667,2022-12-01,2020-01-01,2022-01-01,161.406025973705,0,12,0,2022-12-01,Other,0.0,0.0,3,2688000.0,5376000.0,124.0,0.00023910617424678218,0.0,0.0,2020-01-01,34.98685939553219,83.60000000000001,6.966666666666668,-11.7,-2.34,648.0,54.0,248.0,49.6
3329053675.0,119.60000000000001,9.966666666666667,9.2,Москва,16431.07292887369,1587.83333333333,1270.26666666667,411.6750000000002,2025-05-01,2020-01-01,2021-09-01,137.3835529170041,0,12,0,2022-08-01,ООО,1358.0,1.0,1,184000.0,736000.0,32.0,6.546954771042845e-05,0.0,0.0,2017-12-05,55.84756898817346,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
3329069940.0,387.1349999999999,32.26124999999999,31.925,Москва,84573.71309523814,9617.15029761905,5960.8755952381,4233.1336309523795,2023-05-01,2020-01-01,2021-09-01,218.46051918642894,0,12,0,2022-08-01,ООО,9530.0,17.0,2,521000.0,2084000.0,132.0,0.00018537844759311534,0.0,0.0,2017-01-01,66.95137976346912,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
3329083863.0,176.97500000000002,14.747916666666669,14.3,Москва,35529.949967447916,3696.76666666667,3036.825,1704.0416666666702,2025-05-01,2020-01-01,2022-01-01,200.7625368975726,0,12,0,2022-12-01,ООО,15744.0,11.0,1,416250.0,1665000.0,92.0,0.00014810706105687957,0.0,0.0,2016-05-01,79.00788436268068,83.60000000000001,6.966666666666668,-11.7,-2.34,648.0,54.0,248.0,49.6
3329097320.0,277.2,23.099999999999998,23.1,Москва,36011.172570219474,3058.48333333333,3058.48214285714,295.98333333332994,2025-02-01,2022-02-01,2022-03-01,129.9104349575017,1,12,0,2023-02-01,ООО,16478.0,10.0,1,635250.0,2541000.0,88.0,0.00022603005534266123,0.0,0.0,2022-02-07,11.793692509855452,81.10000000000001,6.758333333333334,-13.5,-2.7,618.0,51.5,205.0,41.0
3329097753.0,183.60000000000002,15.300000000000002,14.4,Москва,21045.69965311685,1996.94791666667,1597.55833333333,399.38962809245004,2025-05-01,2020-08-01,2021-08-01,114.62799375335975,0,12,0,2022-07-01,ООО,5746.0,1.0,1,252000.0,1008000.0,28.0,8.96648153425433e-05,0.0,0.0,2020-08-17,22.437582128777922,80.2,6.683333333333334,-11.700000000000001,-2.3400000000000003,725.0,60.416666666666664,226.0,45.2
3444197280.0,33.72,16.86,16.86,Москва,5950.0,3966.66666666667,2975.0,1983.33333333334,2024-02-01,2023-01-01,2022-03-01,176.45314353499407,1,2,0,2023-02-01,ООО,-2380.0,1.0,1,56200.0,337200.0,24.0,4.999169268106085e-05,0.0,0.0,2022-11-17,2.4967148488830486,81.10000000000001,6.758333333333334,-13.5,-2.7,618.0,51.5,205.0,41.0
3444206369.0,2927.3999999999996,243.94999999999996,229.6,Москва,340531.60156249953,29037.4348958333,29037.4333333333,2639.2015624999985,2024-12-01,2020-01-01,2021-11-01,116.32561370584804,0,12,0,2022-10-01,ООО,272426.0,10.0,1,5740000.0,22960000.0,80.0,0.0020423652383579306,0.0,0.0,2020-01-13,32.58869908015769,83.6,6.966666666666666,-11.700000000000001,-2.3400000000000003,626.0,52.166666666666664,226.0,45.2
3453001777.0,228.96,57.24,57.24,Москва,35434.28452380957,10562.1428571429,9880.7125,5451.426190476231,2022-04-01,2022-01-01,2021-05-01,154.76189956241075,0,4,0,2022-04-01,ООО,22896.0,4.0,1,572400.0,2289600.0,32.0,0.0002036672234209198,1.0,6132.86,2021-11-01,4.9605781865965834,86.9,7.241666666666667,-11.700000000000001,-2.3400000000000003,730.0,60.833333333333336,226.0,45.2
3528128935.0,65.025,5.41875,5.1,Москва,16018.485999697708,1557.28869047619,1331.03482142857,355.0636538550998,2025-05-01,2020-01-01,2021-12-01,246.34349864971483,0,12,0,2022-11-01,ООО,0.0,0.0,1,140250.0,561000.0,44.0,4.99027394912369e-05,0.0,0.0,2019-07-01,40.04599211563732,80.7,6.7250000000000005,-14.600000000000001,-2.9200000000000004,591.0,49.25,191.0,38.2
3663029916.0,33.15,2.7624999999999997,2.55,Москва,7392.066369047619,726.350297619048,660.309226190476,725.5169642857146,2023-11-01,2020-01-01,2021-05-01,222.98842742225096,0,12,1,2022-04-01,АО,0.0,0.0,1,51000.0,102000.0,8.0,4.536612681021536e-06,0.0,0.0,2021-01-01,14.947437582128778,86.9,7.241666666666667,-11.700000000000001,-2.3400000000000003,730.0,60.833333333333336,226.0,45.2
3666201812.0,116.28,6.12,5.1,Саратов,18243.768804931642,2208.11458333333,883.25,1983.306249999997,2023-08-01,2020-01-01,2022-03-01,156.89515656115964,0,12,0,2023-02-01,ООО,0.0,0.0,1,40800.0,163200.0,32.0,1.4517160579268917e-05,0.0,0.0,2018-12-03,49.96714848883048,81.10000000000001,6.758333333333334,-13.5,-2.7,618.0,51.5,205.0,41.0
3702152793.0,1347.6,18.46027397260274,18.4,Москва,163263.35392659504,6825.0,2334.5,6311.45,2025-05-01,2020-01-01,2021-05-01,121.15119763030205,0,12,0,2022-04-01,ООО,0.0,0.0,5,2610000.0,4148000.0,51.0,0.00018520054121346744,0.0,0.0,2018-11-19,40.37450722733246,86.9,7.241666666666667,-11.700000000000001,-2.3400000000000003,730.0,60.833333333333336,226.0,45.2
3702179844.0,143.0,28.6,30.65,Москва,19177.22500000001,5064.94166666667,0.0,3025.175,2022-03-01,2020-01-01,2021-04-01,0.0,0,5,1,2022-03-01,ООО,0.0,0.0,9,1241050.0,1430000.0,46.0,4.020461797068057e-05,0.0,0.0,2019-10-23,28.252299605781864,88.60000000000001,7.383333333333334,-11.700000000000001,-2.3400000000000003,751.0,62.583333333333336,226.0,45.2
3702189955.0,48.025,9.605,9.2,Москва,6456.424999999997,1710.31666666667,0.0,887.975000000003,2022-03-01,2020-01-01,2021-04-01,0.0,0,5,1,2022-03-01,ООО,0.0,0.0,4,339850.0,403700.0,14.0,1.1817431268111982e-05,0.0,0.0,2019-10-23,28.252299605781864,88.60000000000001,7.383333333333334,-11.700000000000001,-2.3400000000000003,751.0,62.583333333333336,226.0,45.2
3702516578.0,110.4,9.200000000000001,9.2,Москва,14961.09999999996,1270.28333333333,1270.28333333333,94.09999999999991,2022-09-01,2020-01-01,2021-10-01,135.51721014492716,0,12,0,2022-09-01,ООО,0.0,0.0,1,414000.0,828000.0,18.0,3.6826620587116e-05,0.0,0.0,2018-12-24,44.250985545335084,82.8,6.8999999999999995,-11.700000000000001,-2.3400000000000003,609.0,50.75,226.0,45.2
3802008553.0,182.07,15.1725,14.28,Москва,55680.36679687501,4881.00833333333,4519.54166666667,361.4666666666599,2025-05-01,2020-01-01,2021-05-01,305.8184588173505,0,12,0,2022-04-01,АО,0.0,0.0,1,142800.0,571200.0,32.0,5.0810062027441204e-05,0.0,0.0,2011-10-03,125.91984231274638,86.9,7.241666666666667,-11.700000000000001,-2.3400000000000003,730.0,60.833333333333336,226.0,45.2
4000000015.0,175.175,14.597916666666668,14.3,Москва,32861.40005696618,2824.01672363281,2824.01666666667,256.70005696614044,2023-06-01,2020-01-01,2021-09-01,187.5918370598897,0,12,0,2022-08-01,АО,0.0,0.0,1,286000.0,1144000.0,64.0,0.00010176244915860074,0.0,0.0,2022-01-01,6.964520367936925,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
4011013111.0,91.035,7.58625,7.14,Москва,29869.0860363188,2903.85119047619,2481.92827380952,662.10945056734,2025-05-01,2020-01-01,2021-12-01,328.1055202539551,0,12,0,2022-11-01,ООО,0.0,11.0,1,196350.0,785400.0,88.0,6.986383528773165e-05,0.0,0.0,2010-12-10,142.70696452036793,80.7,6.7250000000000005,-14.600000000000001,-2.9200000000000004,591.0,49.25,191.0,38.2
4011028333.0,108.1,9.827272727272726,9.2,Москва,12876.525036621122,1271.16666666667,1177.01666666667,447.25833333333696,2025-05-01,2020-01-01,2021-04-01,119.11679034802148,0,11,0,2022-03-01,ООО,1412.0,3.0,1,69000.0,276000.0,12.0,2.4551080391410667e-05,0.0,0.0,2016-11-28,63.042049934296976,88.60000000000001,7.383333333333334,-11.700000000000001,-2.3400000000000003,751.0,62.583333333333336,226.0,45.2
4025010833.0,1015.1999999999999,84.6,72.0,Москва,148664.72561383934,17332.1369047619,10957.282886904799,8945.61997767857,2025-05-01,2020-01-01,2021-12-01,146.43885501757225,0,12,0,2022-11-01,ООО,22313.0,12.0,1,1368000.0,10944000.0,144.0,0.0019470074188666546,0.0,0.0,2009-04-13,162.6149802890933,80.7,6.7250000000000005,-14.600000000000001,-2.9200000000000004,591.0,49.25,191.0,38.2
4025014309.0,367.20000000000005,30.600000000000005,28.8,Москва,56776.37291666663,4944.56458333333,4785.0625,514.0645833333301,2025-05-01,2020-01-01,2021-09-01,154.6197519517065,0,12,0,2022-08-01,ОАО,16743.0,8.0,1,576000.0,2304000.0,32.0,0.0002049481493543847,0.0,0.0,2009-04-01,159.98685939553218,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
4025016560.0,71.75999999999998,5.979999999999998,5.52,Москва,15815.31130952383,1486.43154761905,1270.42797619048,338.94821428572004,2025-05-01,2020-01-01,2022-02-01,220.39174065668666,0,12,0,2023-01-01,ООО,0.0,0.0,1,331200.0,662400.0,24.0,2.9461296469692794e-05,0.0,0.0,2009-04-15,164.5532194480946,84.3,7.0249999999999995,-9.399999999999999,-1.8799999999999997,618.0,51.5,171.0,34.2
4025043606.0,1173.0,97.75,92.0,Москва,139205.433333333,14204.6416666667,11363.7083333333,2840.9333333334,2025-05-01,2020-01-01,2021-10-01,118.67470872406905,0,12,0,2022-09-01,ООО,92927.0,10.0,1,2070000.0,8280000.0,72.0,0.0007365324117423201,0.0,0.0,2019-08-26,36.202365308804204,82.8,6.8999999999999995,-11.700000000000001,-2.3400000000000003,609.0,50.75,226.0,45.2
4025044790.0,331.2,27.599999999999998,23.0,Москва,48599.146428571425,5807.27797619048,3135.890773809525,2974.86130952381,2025-05-01,2020-01-01,2021-08-01,146.73655322636301,0,12,0,2022-07-01,ООО,0.0,0.0,1,322000.0,1288000.0,28.0,0.0001145717084932498,0.0,0.0,2013-01-01,113.92904073587384,80.2,6.683333333333334,-11.700000000000001,-2.3400000000000003,725.0,60.416666666666664,226.0,45.2
4025045699.0,293.7,22.592307692307692,25.9,Москва,64053.276574125724,6360.73869047619,5436.49583333333,4909.95540597098,2025-05-01,2020-01-01,2022-01-01,218.0908293296756,0,12,0,2022-12-01,ООО,2730.0,1.0,3,780000.0,3120000.0,104.0,0.0002775339522507293,0.0,0.0,2006-11-01,192.96977660972405,83.60000000000001,6.966666666666668,-11.7,-2.34,648.0,54.0,248.0,49.6
4025048724.0,180.00000000000003,15.000000000000002,14.4,Москва,25433.199999999968,2229.53333333333,2064.38333333333,165.1500000000001,2025-05-01,2020-01-01,2021-05-01,141.29555555555535,0,12,1,2022-04-01,ООО,0.0,4.0,1,144000.0,576000.0,16.0,5.1237037338596175e-05,0.0,0.0,2010-11-18,136.39947437582128,86.9,7.241666666666667,-11.700000000000001,-2.3400000000000003,730.0,60.833333333333336,226.0,45.2
4025049439.0,1437.3899999999999,119.78249999999998,119.83,Москва,295398.7302920388,26206.2928571429,0.0,2536.0928571428994,2022-03-01,2020-01-01,2021-04-01,0.0,0,12,0,2022-03-01,ООО,0.0,3.0,3,1797450.0,3594900.0,60.0,0.000159888911049062,0.0,0.0,2009-10-19,148.3574244415243,88.60000000000001,7.383333333333334,-11.700000000000001,-2.3400000000000003,751.0,62.583333333333336,226.0,45.2
