INN,sqm_sum,sqm_mean,sqm_median,City,Turnover_sum_last_12,Turnover_max_last_12,Turnover_median_last_12,Turnover_deriv,Latest_date,First_date,start_date,Price,ACTIVITY_AND_ATTRITION,Active_months,Seasonality,upper_bound,legal_type,sum_debits,n_debits,unique_addresses_last_12,SQM_SINGLE_MATS_IN_ACTIVE_SPECIFICATIONS,total_spacetime_area,Frequency_of_changes_sum,weighted_changes,total_recalculations,sum_recalculations,ДАТА КОНТРАКТА,Dur_months,weather_sum_0,weather_avg_0,weather_winter_sum_0,weather_winter_avg_0,weather_sum_1,weather_avg_1,weather_winter_sum_1,weather_winter_avg_1
274110679.0,3543.839999999999,295.3199999999999,337.555,Москва,336668.49166666693,41199.65,31692.0875,27252.783333333304,2025-05-01,2020-01-01,2022-11-01,95.00104171369674,0,12,0,2023-10-01,АО,0.0,0.0,1,3352600.0,40231200.0,540.0,0.007153236391268502,10.0,9038.26,2020-01-01,44.973718791064385,85.70000000000002,7.141666666666668,-12.200000000000001,-2.4400000000000004,736.0,61.333333333333336,266.0,53.2
411152793.0,373.5,31.125,29.88,Москва,56771.999999999985,9387.3,4307.7,5079.599999999999,2023-12-01,2020-01-01,2023-01-01,151.99999999999997,0,12,0,2023-12-01,Other,-52616.0,9.0,1,1643400.0,3286800.0,88.0,9.74005969281773e-05,2.0,7081.56,2022-01-10,22.667542706964518,86.7,7.2250000000000005,-11.200000000000001,-2.24,749.0,62.416666666666664,279.0,55.8
608011790.0,149.175,12.43125,12.75,Москва,35687.875,3031.025,3031.025,293.3250000000003,2025-05-01,2020-01-01,2023-02-01,239.23495894084127,0,12,0,2024-01-01,ООО,-31909.0,11.0,2,471750.0,1581000.0,88.0,8.010034486335133e-05,0.0,0.0,2019-11-15,49.5400788436268,81.3,6.7749999999999995,-13.799999999999999,-2.76,765.0,63.75,200.0,40.0
725017259.0,249.4,20.783333333333335,20.549999999999997,Москва,46148.59966227217,3845.71667073568,3845.71666666667,0.0001180013000521285,2025-05-01,2020-01-01,2022-11-01,185.0384910275548,0,12,0,2023-10-01,ООО,-23067.0,10.0,2,582000.0,2328000.0,96.0,0.0001379752888212223,0.0,0.0,2016-01-22,92.27989487516426,85.70000000000002,7.141666666666668,-12.200000000000001,-2.4400000000000004,736.0,61.333333333333336,266.0,53.2
1326254588.0,105.825,15.117857142857144,16.575,Москва,23191.033968098956,5706.18733723958,3532.38333333333,5162.745670572914,2024-03-01,2022-01-01,2023-04-01,219.1451355360166,1,7,1,2024-03-01,ООО,-9893.0,6.0,1,76500.0,1224000.0,96.0,0.00030831076136082406,6.0,-2183.33,2022-01-01,25.952693823915897,81.2,6.766666666666667,-16.7,-3.34,734.0,61.166666666666664,264.0,52.8
1327021963.0,105.825,15.117857142857144,16.575,Москва,23191.033968098956,5706.18733723958,3532.38333333333,5162.745670572914,2024-03-01,2022-01-01,2023-04-01,219.1451355360166,1,7,1,2024-03-01,ООО,-9893.0,6.0,1,76500.0,1224000.0,96.0,0.00030831076136082406,4.0,-2183.33,2022-01-01,25.952693823915897,81.2,6.766666666666667,-16.7,-3.34,734.0,61.166666666666664,264.0,52.8
1327029232.0,239.70000000000002,34.24285714285715,43.35,Москва,51278.72978515619,11413.675,7065.60872395833,9783.15,2025-04-01,2020-01-01,2023-04-01,213.92878508617517,0,7,1,2024-03-01,ООО,-8049.0,6.0,1,153000.0,2448000.0,96.0,0.0006166215227216481,5.0,850.93,2018-11-20,63.3377135348226,81.2,6.766666666666667,-16.7,-3.34,734.0,61.166666666666664,264.0,52.8
1327035042.0,119.85000000000001,17.121428571428574,21.675,Москва,25636.59326171875,5706.18733723958,4619.31762695312,4891.020670572913,2024-03-01,2022-11-01,2023-04-01,213.9056592550584,1,7,1,2024-03-01,ООО,-2720.0,6.0,1,76500.0,1224000.0,96.0,0.00030831076136082406,4.0,425.33,2022-10-31,15.99868593955322,81.2,6.766666666666667,-16.7,-3.34,734.0,61.166666666666664,264.0,52.8
1328017790.0,119.85000000000001,17.121428571428574,21.675,Москва,25636.59326171875,5706.18733723958,4619.31762695312,4891.020670572913,2024-03-01,2022-11-01,2023-04-01,213.9056592550584,1,7,1,2024-03-01,ООО,-11198.0,6.0,1,76500.0,1224000.0,96.0,0.00030831076136082406,4.0,425.33,2022-10-31,15.99868593955322,81.2,6.766666666666667,-16.7,-3.34,734.0,61.166666666666664,264.0,52.8
1513081504.0,6.12,2.04,2.04,Москва,3224.2499186198,1074.75,1074.7499593099,4.069009992235806e-05,2025-05-01,2024-01-01,2023-04-01,526.8382219966994,0,3,0,2024-03-01,ООО,-1289.0,3.0,1,30600.0,61200.0,6.0,1.8135927138872003e-06,0.0,0.0,2023-12-01,2.9894875164257555,81.2,6.766666666666667,-16.7,-3.34,734.0,61.166666666666664,264.0,52.8
