INN,sqm_sum,sqm_mean,sqm_median,City,Turnover_sum_last_12,Turnover_max_last_12,Turnover_median_last_12,Turnover_deriv,Latest_date,First_date,start_date,Price,ACTIVITY_AND_ATTRITION,Active_months,Seasonality,upper_bound,legal_type,sum_debits,n_debits,unique_addresses_last_12,SQM_SINGLE_MATS_IN_ACTIVE_SPECIFICATIONS,total_spacetime_area,Frequency_of_changes_sum,weighted_changes,total_recalculations,sum_recalculations,ДАТА КОНТРАКТА,Dur_months,weather_sum_0,weather_avg_0,weather_winter_sum_0,weather_winter_avg_0,weather_sum_1,weather_avg_1,weather_winter_sum_1,weather_winter_avg_1
274110679.0,3665.624999999999,305.46874999999994,341.79,Москва,338366.6720052084,41199.65,31692.0875,27477.475000000002,2025-05-01,2020-01-01,2022-05-01,92.30804351378237,0,12,0,2023-04-01,АО,101696.0,1.0,1,3419300.0,41031600.0,456.0,0.007753257599591133,9.0,7541.3,2020-01-01,38.96189224704336,87.00000000000001,7.250000000000001,-12.200000000000001,-2.4400000000000004,627.0,52.25,266.0,53.2
276128914.0,3082.7300000000005,192.67062500000003,173.67000000000002,Москва,292164.5496744791,33948.7333333333,18588.5,29878.7333333333,2022-08-01,2020-12-01,2021-09-01,94.77461525157217,0,12,0,2022-08-01,ООО,0.0,0.0,9,3037500.0,21870000.0,864.0,0.0026019545215485115,0.0,0.0,2020-12-14,19.54664914586071,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
411152793.0,373.5,31.125,29.88,Москва,49376.7,9387.3,3486.0,5901.299999999999,2023-12-01,2020-01-01,2022-04-01,132.2,0,12,0,2023-03-01,Other,-21602.0,12.0,1,1792800.0,3585600.0,96.0,0.00011292142498746483,2.0,7081.56,2022-01-10,13.633377135348226,83.10000000000001,6.925000000000001,-12.200000000000001,-2.4400000000000004,666.0,55.5,266.0,53.2
608011790.0,155.54999999999998,12.962499999999999,12.75,Москва,29361.343154761893,3031.025,2386.65863095238,1976.1000000000001,2025-05-01,2020-01-01,2022-04-01,188.75823307465058,0,12,0,2023-03-01,ООО,-3747.0,12.0,2,471750.0,1581000.0,88.0,8.512567261856242e-05,5.0,35.53,2019-11-15,39.48751642575559,83.10000000000001,6.925000000000001,-12.200000000000001,-2.4400000000000004,666.0,55.5,266.0,53.2
725017259.0,247.09999999999994,20.59166666666666,21.7,Москва,38225.741727701825,3286.93339029948,3286.93333333333,243.49172363281014,2025-05-01,2020-01-01,2021-08-01,154.69745741684272,0,12,0,2022-07-01,ООО,32627.0,8.0,2,339500.0,1358000.0,56.0,8.553508206881816e-05,0.0,0.0,2016-01-22,77.26675427069645,80.2,6.683333333333334,-11.700000000000001,-2.3400000000000003,725.0,60.416666666666664,226.0,45.2
1326254588.0,85.42500000000001,14.237500000000002,15.3,Москва,15831.306426323788,3308.03472222222,2835.45837402344,2126.5930555555497,2024-03-01,2022-01-01,2022-07-01,185.32404362099837,1,6,1,2023-06-01,ООО,-12190.0,6.0,1,89250.0,1071000.0,84.0,0.0002023742405648842,3.0,-1984.82,2022-01-01,16.95137976346912,86.9,7.241666666666667,-12.200000000000001,-2.4400000000000004,630.0,52.5,266.0,53.2
1327021963.0,84.15,14.025,15.3,Москва,15831.306426323788,3308.03472222222,2835.45837402344,2126.5930555555497,2024-03-01,2022-01-01,2022-07-01,188.131983675862,1,6,1,2023-06-01,ООО,-12190.0,6.0,1,89250.0,1071000.0,84.0,0.0002023742405648842,1.0,-1984.82,2022-01-01,16.95137976346912,86.9,7.241666666666667,-12.200000000000001,-2.4400000000000004,630.0,52.5,266.0,53.2
1327029232.0,248.625,41.4375,41.4375,Москва,46550.82508138017,12760.1253255208,7679.705541992189,10397.14199218747,2025-04-01,2020-01-01,2022-05-01,187.23308227804995,0,6,1,2023-04-01,ООО,-30052.0,6.0,8,357000.0,4284000.0,216.0,0.000809496962259537,1.0,-6805.4,2018-11-20,52.332457293035475,87.00000000000001,7.250000000000001,-12.200000000000001,-2.4400000000000004,627.0,52.25,266.0,53.2
1327035042.0,81.60000000000001,13.600000000000001,14.025,Москва,15358.72987467448,3308.03466796875,2717.312520345055,2126.5930013020798,2024-03-01,2022-11-01,2022-07-01,188.21972885630487,1,6,1,2023-06-01,ООО,-11623.0,6.0,1,76500.0,918000.0,72.0,0.00017346363476990076,1.0,-1984.82,2022-10-31,6.9973718791064385,86.9,7.241666666666667,-12.200000000000001,-2.4400000000000004,630.0,52.5,266.0,53.2
1328017790.0,81.60000000000001,13.600000000000001,14.025,Москва,15358.72987467448,3308.03466796875,2717.312520345055,2126.5930013020798,2024-03-01,2022-11-01,2022-07-01,188.21972885630487,1,6,1,2023-06-01,ООО,-1417.0,4.0,1,76500.0,918000.0,72.0,0.00017346363476990076,1.0,-1984.82,2022-10-31,6.9973718791064385,86.9,7.241666666666667,-12.200000000000001,-2.4400000000000004,630.0,52.5,266.0,53.2
