INN,sqm_sum,sqm_mean,sqm_median,City,Turnover_sum_last_12,Turnover_max_last_12,Turnover_median_last_12,Turnover_deriv,Latest_date,First_date,start_date,Price,ACTIVITY_AND_ATTRITION,Active_months,Seasonality,upper_bound,legal_type,sum_debits,n_debits,unique_addresses_last_12,SQM_SINGLE_MATS_IN_ACTIVE_SPECIFICATIONS,total_spacetime_area,Frequency_of_changes_sum,weighted_changes,total_recalculations,sum_recalculations,ДАТА КОНТРАКТА,Dur_months,weather_sum_0,weather_avg_0,weather_winter_sum_0,weather_winter_avg_0,weather_sum_1,weather_avg_1,weather_winter_sum_1,weather_winter_avg_1
273008320.0,603.0,120.6,120.6,Москва,63985.950000000004,15234.75,12187.8,6093.9,2022-06-01,2020-01-01,2021-06-01,106.11268656716419,0,5,0,2022-05-01,ПАО,0.0,0.0,1,1507500.0,6030000.0,40.0,0.0005696517779097318,1.0,-3656.34,2022-01-01,3.9421813403416555,83.30000000000001,6.941666666666667,-11.700000000000001,-2.3400000000000003,698.0,58.166666666666664,226.0,45.2
274110679.0,3389.225,282.43541666666664,311.0625,Москва,305102.0671875,34210.5833333333,29737.11393229165,20488.4083333333,2025-05-01,2020-01-01,2021-10-01,90.02118985535041,0,12,0,2022-09-01,АО,101696.0,1.0,1,2183750.0,26205000.0,240.0,0.007426728776181354,3.0,-6550.14,2020-01-01,31.99737187910644,82.8,6.8999999999999995,-11.700000000000001,-2.3400000000000003,609.0,50.75,226.0,45.2
276128914.0,3082.7300000000005,192.67062500000003,173.67000000000002,Москва,292164.5496744791,33948.7333333333,18588.5,29878.7333333333,2022-08-01,2020-12-01,2021-09-01,94.77461525157217,0,12,0,2022-08-01,ООО,0.0,0.0,9,3037500.0,21870000.0,864.0,0.0039025397919487596,0.0,0.0,2020-12-14,19.54664914586071,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
411152793.0,388.44,32.37,29.88,Москва,41832.00016276042,3486.00016276042,3486.0,0.00016276042015306302,2023-12-01,2020-01-01,2021-10-01,107.69230811131816,0,12,0,2022-09-01,Other,0.0,9.0,1,1344600.0,2689200.0,72.0,0.00012702384420852829,0.0,0.0,2022-01-10,7.687253613666228,82.8,6.8999999999999995,-11.700000000000001,-2.3400000000000003,609.0,50.75,226.0,45.2
608011790.0,136.425,11.36875,10.2,Москва,25312.666666666664,2386.65833333333,2169.63214285714,1331.7333333333302,2025-05-01,2020-01-01,2021-05-01,185.5427279946246,0,12,0,2022-04-01,ООО,16907.0,4.0,2,153000.0,510000.0,28.0,4.095257806365983e-05,0.0,0.0,2019-11-15,28.515111695137975,86.9,7.241666666666667,-11.700000000000001,-2.3400000000000003,730.0,60.833333333333336,226.0,45.2
722003000.0,121.5,17.357142857142858,18.0,Москва,13109.225000000002,2641.44166666667,2401.35,2099.2000000000025,2022-04-01,2020-01-01,2021-03-01,107.8948559670782,0,7,1,2022-02-01,ООО,3170.0,2.0,1,90000.0,360000.0,8.0,3.400906136774518e-05,0.0,0.0,2018-12-10,37.746386333771355,88.00000000000001,7.333333333333335,-11.0,-2.2,772.0,64.33333333333333,213.0,42.6
725017259.0,247.09999999999994,20.59166666666666,21.7,Москва,37738.7583943685,3286.93339029948,3043.441668701175,243.49172363281014,2025-05-01,2020-01-01,2021-06-01,152.7266628667281,0,12,0,2022-05-01,ООО,22496.0,5.0,2,242500.0,970000.0,40.0,9.163552646309119e-05,0.0,0.0,2016-01-22,75.2628120893561,83.30000000000001,6.941666666666667,-11.700000000000001,-2.3400000000000003,698.0,58.166666666666664,226.0,45.2
1326254588.0,34.425,11.475,12.75,Москва,4179.408333333333,1928.95833333333,1607.46666666667,1285.9749999999972,2024-03-01,2022-01-01,2021-10-01,121.40619704671992,0,3,1,2022-09-01,ООО,0.0,3.0,1,38250.0,459000.0,36.0,0.00013008465973162532,1.0,-1736.07,2022-01-01,7.982917214191852,82.8,6.8999999999999995,-11.700000000000001,-2.3400000000000003,609.0,50.75,226.0,45.2
1327021963.0,33.15,11.049999999999999,11.475,Москва,4018.658333333333,1928.95833333333,1446.71666666667,1285.9749999999972,2024-03-01,2022-01-01,2021-07-01,121.22649572649571,0,3,1,2022-06-01,ООО,0.0,2.0,1,38250.0,459000.0,36.0,0.00013008465973162532,1.0,-1736.07,2022-01-01,4.9605781865965834,81.7,6.808333333333334,-11.700000000000001,-2.3400000000000003,677.0,56.416666666666664,226.0,45.2
1327029232.0,511.27500000000003,102.25500000000001,133.875,Москва,65924.99290364588,19728.0,17360.625,18120.53333333333,2025-04-01,2020-01-01,2021-12-01,128.94233612761406,0,5,1,2022-11-01,ООО,0.0,4.0,8,522750.0,6273000.0,420.0,0.0017778236829988797,0.0,0.0,2018-11-20,47.3718791064389,80.7,6.7250000000000005,-14.600000000000001,-2.9200000000000004,591.0,49.25,191.0,38.2
1327035042.0,14.025,14.025,14.025,Москва,2599.16666666667,2599.16666666667,2599.16666666667,0.0,2024-03-01,2022-11-01,2021-12-01,185.32382650029734,0,1,1,2022-11-01,ООО,0.0,1.0,1,12750.0,153000.0,12.0,4.336155324387511e-05,0.0,0.0,2022-10-31,0.0328515111695138,80.7,6.7250000000000005,-14.600000000000001,-2.9200000000000004,591.0,49.25,191.0,38.2
1328017790.0,30.6,15.3,15.3,Москва,5670.91328938802,3071.74662272135,2835.45664469401,472.57995605467977,2024-03-01,2022-11-01,2022-01-01,185.32396370549083,0,2,1,2022-12-01,ООО,0.0,1.0,1,25500.0,306000.0,24.0,8.672310648775022e-05,0.0,0.0,2022-10-31,1.0183968462549278,83.60000000000001,6.966666666666668,-11.7,-2.34,648.0,54.0,248.0,49.6
1840088323.0,331.2,55.199999999999996,55.2,Москва,45117.39130859376,10120.0,7032.958154296875,5096.38333333333,2024-04-01,2020-01-01,2021-03-01,136.22400757425652,0,6,1,2022-02-01,ООО,0.0,2.0,1,276000.0,1104000.0,8.0,0.00010429445486108523,0.0,0.0,2019-12-01,26.05124835742444,88.00000000000001,7.333333333333335,-11.0,-2.2,772.0,64.33333333333333,213.0,42.6
