INN,sqm_sum,sqm_mean,sqm_median,City,Turnover_sum_last_12,Turnover_max_last_12,Turnover_median_last_12,Turnover_deriv,Latest_date,First_date,start_date,Price,ACTIVITY_AND_ATTRITION,Active_months,Seasonality,upper_bound,legal_type,sum_debits,n_debits,unique_addresses_last_12,SQM_SINGLE_MATS_IN_ACTIVE_SPECIFICATIONS,total_spacetime_area,Frequency_of_changes_sum,weighted_changes,total_recalculations,sum_recalculations,ДАТА КОНТРАКТА,Dur_months,weather_sum_0,weather_avg_0,weather_winter_sum_0,weather_winter_avg_0,weather_sum_1,weather_avg_1,weather_winter_sum_1,weather_winter_avg_1
274110679.0,3442.439999999999,286.86999999999995,333.46500000000003,Москва,330681.4500000001,41199.65,31692.0875,27252.783333333304,2025-05-01,2020-01-01,2022-12-01,96.06019277024443,0,12,0,2023-11-01,АО,0.0,0.0,1,3013000.0,36156000.0,504.0,0.0063310204919538,9.0,6912.69,2020-01-01,45.992115637319316,87.10000000000001,7.258333333333334,-10.8,-2.16,786.0,65.5,316.0,63.2
411152793.0,373.5,31.125,29.88,Москва,50198.4,9387.3,3486.0,5901.299999999999,2023-12-01,2020-01-01,2022-05-01,134.4,0,12,0,2023-04-01,Other,-26771.0,12.0,1,1792800.0,3585600.0,96.0,0.00010464149369376012,2.0,7081.56,2022-01-10,14.651773981603153,87.00000000000001,7.250000000000001,-12.200000000000001,-2.4400000000000004,627.0,52.25,266.0,53.2
608011790.0,158.1,13.174999999999999,12.75,Москва,33796.347916666666,3031.025,2982.1375,721.3553571428602,2025-05-01,2020-01-01,2022-09-01,213.76564147164243,0,12,0,2023-08-01,ООО,-24871.0,11.0,2,471750.0,1581000.0,88.0,7.888385694283624e-05,0.0,0.0,2019-11-15,44.513797634691194,82.50000000000001,6.875000000000001,-12.200000000000001,-2.4400000000000004,749.0,62.416666666666664,266.0,53.2
725017259.0,249.64999999999995,20.804166666666664,21.7,Москва,43354.683219401035,3845.71666666667,3845.7166097005247,558.7833333333397,2025-05-01,2020-01-01,2022-05-01,173.6618594808774,0,12,0,2023-04-01,ООО,21967.0,12.0,2,582000.0,2328000.0,96.0,0.00013587985124892545,0.0,0.0,2016-01-22,86.26806833114323,87.00000000000001,7.250000000000001,-12.200000000000001,-2.4400000000000004,627.0,52.25,266.0,53.2
1326254588.0,90.525,12.932142857142859,15.3,Москва,17307.961390516495,3532.37996419271,2835.45837402344,2988.938297526043,2024-03-01,2022-01-01,2022-12-01,191.19537575826007,1,7,1,2023-11-01,ООО,-12190.0,6.0,1,76500.0,918000.0,72.0,0.00016074446320427007,4.0,-2183.33,2022-01-01,21.97766097240473,87.10000000000001,7.258333333333334,-10.8,-2.16,786.0,65.5,316.0,63.2
1327021963.0,89.25,12.75,15.3,Москва,17307.961390516495,3532.37996419271,2835.45837402344,2988.938297526043,2024-03-01,2022-01-01,2022-12-01,193.9267382690924,1,7,1,2023-11-01,ООО,-12190.0,6.0,1,76500.0,918000.0,72.0,0.00016074446320427007,2.0,-2183.33,2022-01-01,21.97766097240473,87.10000000000001,7.258333333333334,-10.8,-2.16,786.0,65.5,316.0,63.2
1327029232.0,248.625,41.4375,41.4375,Москва,46550.82508138017,12760.1253255208,7679.705541992189,10397.14199218747,2025-04-01,2020-01-01,2022-07-01,187.23308227804995,0,6,1,2023-06-01,ООО,-30052.0,6.0,8,357000.0,4284000.0,216.0,0.0007501408282865937,2.0,-10775.22,2018-11-20,54.33639947437582,86.9,7.241666666666667,-12.200000000000001,-2.4400000000000004,630.0,52.5,266.0,53.2
1327035042.0,87.97500000000001,12.567857142857145,14.025,Москва,17107.10983886719,3532.37996419271,2835.45837402344,2717.213297526043,2024-03-01,2022-11-01,2022-12-01,194.45421811727408,1,7,1,2023-11-01,ООО,-11623.0,6.0,1,76500.0,918000.0,72.0,0.00016074446320427007,2.0,-1857.26,2022-10-31,12.02365308804205,87.10000000000001,7.258333333333334,-10.8,-2.16,786.0,65.5,316.0,63.2
1328017790.0,87.97500000000001,12.567857142857145,14.025,Москва,17107.10983886719,3532.37996419271,2835.45837402344,2717.213297526043,2024-03-01,2022-11-01,2022-12-01,194.45421811727408,1,7,1,2023-11-01,ООО,-1417.0,5.0,1,76500.0,918000.0,72.0,0.00016074446320427007,2.0,-1857.26,2022-10-31,12.02365308804205,87.10000000000001,7.258333333333334,-10.8,-2.16,786.0,65.5,316.0,63.2
1840088323.0,288.3,57.660000000000004,55.2,Москва,61008.75,15468.75,12650.0,5348.75,2024-04-01,2020-01-01,2022-12-01,211.61550468262226,1,5,1,2023-11-01,ООО,-42504.0,4.0,1,690000.0,2760000.0,20.0,0.000161094669006458,0.0,0.0,2019-12-01,47.010512483574246,87.10000000000001,7.258333333333334,-10.8,-2.16,786.0,65.5,316.0,63.2
2011005220.0,50.60000000000001,10.120000000000001,9.2,Москва,14969.16666666667,3402.08333333333,2721.66666666667,680.4166666666597,2025-05-01,2023-04-01,2022-09-01,295.83333333333337,0,5,0,2023-08-01,ООО,0.0,0.0,1,115000.0,460000.0,20.0,2.6849111501076337e-05,0.0,0.0,2023-04-03,3.9421813403416555,82.50000000000001,6.875000000000001,-12.200000000000001,-2.4400000000000004,749.0,62.416666666666664,266.0,53.2
